Plot ID,Experiment Name,Source Seed ID,Seed Name,Population,Pedigree,Field Name,Plot Name,Range,Row,Block,Rep,Kernel Num,Planting Date,Harvest Date,Plot Comments,,
16GB1190,16GB,SPM 08:83567,,,IBMRI MO034 X IBMRI MO034,CFAR600,IBMRI MO034 X IBMRI MO034,20,16,13,1,20,5/20/16,,Goss' wilt,,
16GB1191,16GB,SPM 08:82297,,,IBMRI MO172,CFAR600,IBMRI MO172,20,17,13,1,20,5/20/16,,Goss' wilt,,
16GB1192,16GB,SPM 08:82377,,,IBMRI MO189,CFAR600,IBMRI MO189,20,18,13,1,20,5/20/16,,Goss' wilt,,
16GB1193,16GB,SPM 08:82286,,,IBMRI MO263,CFAR600,IBMRI MO263,20,19,13,1,20,5/20/16,,Goss' wilt,,
16GB1194,16GB,SPM 08:82381,,,IBMRI MO279,CFAR600,IBMRI MO279,20,20,13,1,20,5/20/16,,Goss' wilt,,
16GB1195,16GB,SPM 08: 82319,,,IBMRI MO352,CFAR600,IBMRI MO352,20,21,13,1,20,5/20/16,,Goss' wilt,,
16GB1196,16GB,SPM 08:82284,,,IBMRI MO081,CFAR600,IBMRI MO081,20,22,14,1,20,5/20/16,,Goss' wilt,,
16GB1197,16GB,SPM 04:4176-3,,,IBMRI MO300,CFAR600,IBMRI MO300,20,23,14,1,20,5/20/16,,Goss' wilt,,
16GB1198,16GB,SPM 08:80729,,,IBMRI MO178,CFAR600,IBMRI MO178,20,24,14,1,20,5/20/16,,Goss' wilt,,
16GB1199,16GB,SPM 08:83560,,,IBMRI MO025 X IBMRI MO025,CFAR600,IBMRI MO025 X IBMRI MO025,20,25,14,1,20,5/20/16,,Goss' wilt,,
16GB1200,16GB,SPM 08:82407,,,IBMRI MO015,CFAR600,IBMRI MO015,20,26,14,1,20,5/20/16,,Goss' wilt,,
16GB1201,16GB,SPM 08:82278,,,IBMRI MO012,CFAR600,IBMRI MO012,20,27,14,1,20,5/20/16,,Goss' wilt,,
16GB1202,16GB,SPM 13: 131392,,,IBMRI MO303,CFAR600,IBMRI MO303,20,28,14,1,20,5/20/16,,Goss' wilt,,
16GB1203,16GB,SPM 12:3009 XSELF,,,IBMRI MO128,CFAR600,IBMRI MO128,20,29,14,1,20,5/20/16,,Goss' wilt,,
16GB1204,16GB,SPM 08:82274,,,IBMRI MO298,CFAR600,IBMRI MO298,20,30,14,1,20,5/20/16,,Goss' wilt,,
16GB1205,16GB,SPM 08:80732,,,IBMRI MO079,CFAR600,IBMRI MO079,20,31,14,1,20,5/20/16,,Goss' wilt,,
16GB1206,16GB,SPM 08:82395,,,IBMRI MO042,CFAR600,IBMRI MO042,20,32,14,1,20,5/20/16,,Goss' wilt,,
16GB1207,16GB,011:1002-6,,,B73,CFAR600,B73,20,33,14,1,20,5/20/16,,Goss' wilt,,
16GB1208,16GB,SPM 08: 82431,,,IBMRI MO362,CFAR600,IBMRI MO362,20,34,14,1,20,5/20/16,,Goss' wilt,,
16GB1209,16GB,SPM 08:82409,,,IBMRI MO063,CFAR600,IBMRI MO063,20,35,14,1,20,5/20/16,,Goss' wilt,,
16GB1210,16GB,SPM 08:82384,,,IBMRI MO093,CFAR600,IBMRI MO093,20,36,14,1,20,5/20/16,,Goss' wilt,,
16GB1211,16GB,SPM 08:83314,,,IBMRI MO026 X IBMRI MO026,CFAR600,IBMRI MO026 X IBMRI MO026,20,37,15,1,20,5/20/16,,Goss' wilt,,
16GB1212,16GB,SPM 08:80730 XSELF,,,IBMRI MO147,CFAR600,IBMRI MO147,20,38,15,1,20,5/20/16,,Goss' wilt,,
16GB1213,16GB,SPM 08:82280,,,IBMRI MO280,CFAR600,IBMRI MO280,20,39,15,1,20,5/20/16,,Goss' wilt,,
16GB1214,16GB,SPM 13:131404,,,IBMRI MO047,CFAR600,IBMRI MO047,20,40,15,1,20,5/20/16,,Goss' wilt,,
16GB1215,16GB,SPM 08:82393,,,IBMRI MO365,CFAR600,IBMRI MO365,20,41,15,1,20,5/20/16,,Goss' wilt,,
16GB1216,16GB,SPM 08:82299,,,IBMRI MO114,CFAR600,IBMRI MO114,20,42,15,1,20,5/20/16,,Goss' wilt,,
16GB1217,16GB,SPM 08:82295,,,IBMRI MO268,CFAR600,IBMRI MO268,20,43,15,1,20,5/20/16,,Goss' wilt,,
16GB1218,16GB,SPM 08: 80708,,,IBMRI MO354,CFAR600,IBMRI MO354,20,44,15,1,20,5/20/16,,Goss' wilt,,
16GB1219,16GB,SPM 09: 91364-SEXF,,,IBMRI MO382,CFAR600,IBMRI MO382,20,45,15,1,20,5/20/16,,Goss' wilt,,
16GB1220,16GB,SPM 08:83304,,,IBMRI MO018 X IBMRI MO018,CFAR600,IBMRI MO018 X IBMRI MO018,20,46,15,1,20,5/20/16,,Goss' wilt,,
16GB1221,16GB,SOPM 08:82971,,,IBMRI MO210,CFAR600,IBMRI MO210,20,47,15,1,20,5/20/16,,Goss' wilt,,
16GB1222,16GB,SPM 08:82335,,,IBMRI MO087,CFAR600,IBMRI MO087,20,48,15,1,20,5/20/16,,Goss' wilt,,
16GB1223,16GB,SPM 04:1758,,,IBMRI MO140,CFAR600,IBMRI MO140,20,49,15,1,20,5/20/16,,Goss' wilt,,
16GB1224,16GB,SPM 08:82429,,,IBMRI MO346,CFAR600,IBMRI MO346,20,50,15,1,20,5/20/16,,Goss' wilt,,
16GB1225,16GB,SPM 08:82267,,,IBMRI MO208,CFAR600,IBMRI MO208,20,51,15,1,20,5/20/16,,Goss' wilt,,
16GB1226,16GB,011:1002-6,,,B73,CFAR600,B73,20,52,16,1,20,5/20/16,,Goss' wilt,,
16GB1227,16GB,SPM04:1757,,,IBMRI MO173,CFAR600,IBMRI MO173,20,53,16,1,20,5/20/16,,Goss' wilt,,
16GB1228,16GB,SPM 08:83606-selfX,,,IBMRI MO016,CFAR600,IBMRI MO016,20,54,16,1,20,5/20/16,,Goss' wilt,,
16GB1229,16GB,SPM 08:82366,,,IBMRI MO126,CFAR600,IBMRI MO126,20,55,16,1,20,5/20/16,,Goss' wilt,,
16GB1230,16GB,SPM 08:82398,,,IBMRI MO338,CFAR600,IBMRI MO338,20,56,16,1,20,5/20/16,,Goss' wilt,,
16GB1231,16GB,SPM 08:82423,,,IBMRI MO292,CFAR600,IBMRI MO292,20,57,16,1,20,5/20/16,,Goss' wilt,,
16GB1232,16GB,SPM 08:82995,,,IBMRI MO119,CFAR600,IBMRI MO119,20,58,16,1,20,5/20/16,,Goss' wilt,,
16GB1233,16GB,SPM 08:80690,,,IBMRI MO206,CFAR600,IBMRI MO206,20,59,16,1,20,5/20/16,,Goss' wilt,,
16GB1234,16GB,SPM 08: 82268,,,IBMRI MO369,CFAR600,IBMRI MO369,20,60,16,1,20,5/20/16,,Goss' wilt,,
16GB1235,16GB,SPM 08:82403,,,IBMRI MO176,CFAR600,IBMRI MO176,20,61,16,1,20,5/20/16,,Goss' wilt,,
16GB1236,16GB,SPM 08:80717,,,IBMRI MO264,CFAR600,IBMRI MO264,20,62,16,1,20,5/20/16,,Goss' wilt,,
16GB1237,16GB,SPM 04:1818,,,IBMRI MO314,CFAR600,IBMRI MO314,20,63,16,1,20,5/20/16,,Goss' wilt,,
16GB1238,16GB,011:1004x1003-bulk,,,Mo17xB73,CFAR600,Mo17xB73,20,64,16,1,20,5/20/16,,Goss' wilt,,
16GB1239,16GB,SPM 08:82426,,,IBMRI MO304,CFAR600,IBMRI MO304,20,65,16,1,20,5/20/16,,Goss' wilt,,
16GB1240,16GB,SPM 08:82324,,,IBMRI MO272,CFAR600,IBMRI MO272,20,66,16,1,20,5/20/16,,Goss' wilt,,
16GB1241,16GB,SPM 08:82291,,,IBMRI MO165,CFAR600,IBMRI MO165,20,67,17,1,20,5/20/16,,Goss' wilt,,
16GB1242,16GB,SPM 08:82272,,,IBMRI MO378,CFAR600,IBMRI MO378,20,68,17,1,20,5/20/16,,Goss' wilt,,
16GB1243,16GB,SPM 08:82322,,,IBMRI MO232,CFAR600,IBMRI MO232,20,69,17,1,20,5/20/16,,Goss' wilt,,
16GB1244,16GB,SPM 08:82303,,,IBMRI MO305,CFAR600,IBMRI MO305,20,70,17,1,20,5/20/16,,Goss' wilt,,
16GB1245,16GB,SPM 08:82347,,,IBMRI MO163,CFAR600,IBMRI MO163,20,71,17,1,20,5/20/16,,Goss' wilt,,
16GB1246,16GB,SPM 08:82320,,,IBMRI MO067,CFAR600,IBMRI MO067,20,72,17,1,20,5/20/16,,Goss' wilt,,
16GB1247,16GB,SPM 08:82312,,,IBMRI MO332,CFAR600,IBMRI MO332,20,73,17,1,20,5/20/16,,Goss' wilt,,
16GB1248,16GB,041:55(x)-bulk,,,Mo17,CFAR600,Mo17,20,74,17,1,20,5/20/16,,Goss' wilt,,
16GB2020,16GB,SPM 04:1807,,,IBMRI MO179,CFAR600,IBMRI MO179,21,3,22,2,20,5/20/16,,Goss' wilt,,
16GB2019,16GB,SPM 08:83012,,,IBMRI MO123,CFAR600,IBMRI MO123,21,4,22,2,20,5/20/16,,Goss' wilt,,
16GB2018,16GB,SPM 04:1818,,,IBMRI MO314,CFAR600,IBMRI MO314,21,5,22,2,20,5/20/16,,Goss' wilt,,
16GB2017,16GB,SPM 08:82428,,,IBMRI MO331,CFAR600,IBMRI MO331,21,6,22,2,20,5/20/16,,Goss' wilt,,
16GB2016,16GB,SPM 08:82376,,,IBMRI MO022,CFAR600,IBMRI MO022,21,7,22,2,20,5/20/16,,Goss' wilt,,
16GB2015,16GB,SPM 08:83574-selfX,,,IBMRI MO007,CFAR600,IBMRI MO007,21,8,21,2,20,5/20/16,,Goss' wilt,,
16GB2014,16GB,SPM 08:82386,,,IBMRI MO077,CFAR600,IBMRI MO077,21,9,21,2,20,5/20/16,,Goss' wilt,,
16GB2013,16GB,SPM 08:82991,,,IBMRI MO317,CFAR600,IBMRI MO317,21,10,21,2,20,5/20/16,,Goss' wilt,,
16GB2012,16GB,SPM 08:82266,,,IBMRI MO255,CFAR600,IBMRI MO255,21,11,21,2,20,5/20/16,,Goss' wilt,,
16GB2011,16GB,SPM 08:80662,,,IBMRI MO052,CFAR600,IBMRI MO052,21,12,21,2,20,5/20/16,,Goss' wilt,,
16GB2010,16GB,SPM 04:4176-3,,,IBMRI MO300,CFAR600,IBMRI MO300,21,13,21,2,20,5/20/16,,Goss' wilt,,
16GB2009,16GB,SPM 08:83307,,,IBMRI MO014 X IBMRI MO014,CFAR600,IBMRI MO014 X IBMRI MO014,21,14,21,2,20,5/20/16,,Goss' wilt,,
16GB2008,16GB,SPM 08:82391,,,IBMRI MO057,CFAR600,IBMRI MO057,21,15,21,2,20,5/20/16,,Goss' wilt,,
16GB2007,16GB,SPM 08:80726,,,IBMRI MO161,CFAR600,IBMRI MO161,21,16,21,2,20,5/20/16,,Goss' wilt,,
16GB2006,16GB,SPM 08:83570-SELFX,,,IBMRI MO202,CFAR600,IBMRI MO202,21,17,21,2,20,5/20/16,,Goss' wilt,,
16GB2005,16GB,SPM 08:82420,,,IBMRI MO275,CFAR600,IBMRI MO275,21,18,21,2,20,5/20/16,,Goss' wilt,,
16GB2004,16GB,SPM 08:83304,,,IBMRI MO018 X IBMRI MO018,CFAR600,IBMRI MO018 X IBMRI MO018,21,19,21,2,20,5/20/16,,Goss' wilt,,
16GB2003,16GB,SPM 08:82426,,,IBMRI MO304,CFAR600,IBMRI MO304,21,20,21,2,20,5/20/16,,Goss' wilt,,
16GB2002,16GB,SPM 08:82285,,,IBMRI MO169,CFAR600,IBMRI MO169,21,21,21,2,20,5/20/16,,Goss' wilt,,
16GB2001,16GB,SPM 08:80680 XSELF,,,IBMRI MO209,CFAR600,IBMRI MO209,21,22,21,2,20,5/20/16,,Goss' wilt,,
16GB1300,16GB,SPM 08:82289,,,IBMRI MO325,CFAR600,IBMRI MO325,21,23,20,1,20,5/20/16,,Goss' wilt,,
16GB1299,16GB,SPM 08:82344,,,IBMRI MO301,CFAR600,IBMRI MO301,21,24,20,1,20,5/20/16,,Goss' wilt,,
16GB1298,16GB,SPM 08:83003,,,IBMRI MO295,CFAR600,IBMRI MO295,21,25,20,1,20,5/20/16,,Goss' wilt,,
16GB1297,16GB,SPM 08:82428,,,IBMRI MO331,CFAR600,IBMRI MO331,21,26,20,1,20,5/20/16,,Goss' wilt,,
16GB1296,16GB,SPM 08:82977,,,IBMRI MO080,CFAR600,IBMRI MO080,21,27,20,1,20,5/20/16,,Goss' wilt,,
16GB1295,16GB,SPM 08:82341,,,IBMRI MO157,CFAR600,IBMRI MO157,21,28,20,1,20,5/20/16,,Goss' wilt,,
16GB1294,16GB,SPM 08:82326,,,IBMRI MO130,CFAR600,IBMRI MO130,21,29,20,1,20,5/20/16,,Goss' wilt,,
16GB1293,16GB,SPM 08:82402,,,IBMRI MO011,CFAR600,IBMRI MO011,21,30,20,1,20,5/20/16,,Goss' wilt,,
16GB1292,16GB,SPM 04:1622,,,IBMRI MO108,CFAR600,IBMRI MO108,21,31,20,1,20,5/20/16,,Goss' wilt,,
16GB1291,16GB,SPM 08:82336,,,IBMRI MO237,CFAR600,IBMRI MO237,21,32,20,1,20,5/20/16,,Goss' wilt,,
16GB1290,16GB,SPM 08:82316,,,IBMRI MO326,CFAR600,IBMRI MO326,21,33,20,1,20,5/20/16,,Goss' wilt,,
16GB1289,16GB,SPM 04:1938,,,IBMRI MO385,CFAR600,IBMRI MO385,21,34,20,1,20,5/20/16,,Goss' wilt,,
16GB1288,16GB,SPM 08: 82279,,,IBMRI MO355,CFAR600,IBMRI MO355,21,35,20,1,20,5/20/16,,Goss' wilt,,
16GB1287,16GB,SPM 08:82972,,,IBMRI MO230,CFAR600,IBMRI MO230,21,36,20,1,20,5/20/16,,Goss' wilt,,
16GB1286,16GB,SPM 08:80696,,,IBMRI MO171,CFAR600,IBMRI MO171,21,37,20,1,20,5/20/16,,Goss' wilt,,
16GB1285,16GB,SPM 08:82362,,,IBMRI MO086,CFAR600,IBMRI MO086,21,38,19,1,20,5/20/16,,Goss' wilt,,
16GB1284,16GB,SPM 08:80664,,,IBMRI MO329,CFAR600,IBMRI MO329,21,39,19,1,20,5/20/16,,Goss' wilt,,
16GB1283,16GB,SPM 08:80725,,,IBMRI MO344,CFAR600,IBMRI MO344,21,40,19,1,20,5/20/16,,Goss' wilt,,
16GB1282,16GB,SPM 08:80711,,,IBMRI MO151,CFAR600,IBMRI MO151,21,41,19,1,20,5/20/16,,Goss' wilt,,
16GB1281,16GB,SPM 05: 692,,,IBMRI MO361,CFAR600,IBMRI MO361,21,42,19,1,20,5/20/16,,Goss' wilt,,
16GB1280,16GB,SPM 08:82351,,,IBMRI MO183,CFAR600,IBMRI MO183,21,43,19,1,20,5/20/16,,Goss' wilt,,
16GB1279,16GB,SPM 08:82355,,,IBMRI MO106,CFAR600,IBMRI MO106,21,44,19,1,20,5/20/16,,Goss' wilt,,
16GB1278,16GB,SPM 08:80680 XSELF,,,IBMRI MO209,CFAR600,IBMRI MO209,21,45,19,1,20,5/20/16,,Goss' wilt,,
16GB1277,16GB,041:55(x)-bulk,,,Mo17,CFAR600,Mo17,21,46,19,1,20,5/20/16,,Goss' wilt,,
16GB1276,16GB,SPM 04: 1619,,,IBMRI MO309,CFAR600,IBMRI MO309,21,47,19,1,20,5/20/16,,Goss' wilt,,
16GB1275,16GB,SPM 08:80702,,,IBMRI MO043,CFAR600,IBMRI MO043,21,48,19,1,20,5/20/16,,Goss' wilt,,
16GB1274,16GB,SPM 09:91442,,,IBMRI MO062,CFAR600,IBMRI MO062,21,49,19,1,20,5/20/16,,Goss' wilt,,
16GB1273,16GB,SPM 08:80719,,,IBMRI MO337,CFAR600,IBMRI MO337,21,50,19,1,20,5/20/16,,Goss' wilt,,
16GB1272,16GB,SPM 08:82332,,,IBMRI MO198,CFAR600,IBMRI MO198,21,51,19,1,20,5/20/16,,Goss' wilt,,
16GB1271,16GB,SPM 08:82311,,,IBMRI MO335,CFAR600,IBMRI MO335,21,52,19,1,20,5/20/16,,Goss' wilt,,
16GB1270,16GB,SPM 08:80733,,,IBMRI MO318,CFAR600,IBMRI MO318,21,53,18,1,20,5/20/16,,Goss' wilt,,
16GB1269,16GB,SPM 08:82400,,,IBMRI MO336,CFAR600,IBMRI MO336,21,54,18,1,20,5/20/16,,Goss' wilt,,
16GB1268,16GB,SPM 08:82399,,,IBMRI MO205,CFAR600,IBMRI MO205,21,55,18,1,20,5/20/16,,Goss' wilt,,
16GB1267,16GB,SPM 04:1660-01,,,IBMRI MO212,CFAR600,IBMRI MO212,21,56,18,1,20,5/20/16,,Goss' wilt,,
16GB1266,16GB,SPM 08:80698,,,IBMRI MO282,CFAR600,IBMRI MO282,21,57,18,1,20,5/20/16,,Goss' wilt,,
16GB1265,16GB,SPM 08:82330,,,IBMRI MO118,CFAR600,IBMRI MO118,21,58,18,1,20,5/20/16,,Goss' wilt,,
16GB1264,16GB,SPM 08:82342,,,IBMRI MO321,CFAR600,IBMRI MO321,21,59,18,1,20,5/20/16,,Goss' wilt,,
16GB1263,16GB,SPM 08:82339,,,IBMRI MO276,CFAR600,IBMRI MO276,21,60,18,1,20,5/20/16,,Goss' wilt,,
16GB1262,16GB,SPM 08:82300,,,IBMRI MO224,CFAR600,IBMRI MO224,21,61,18,1,20,5/20/16,,Goss' wilt,,
16GB1261,16GB,SPM 04: 1678-03,,,IBMRI MO253,CFAR600,IBMRI MO253,21,62,18,1,20,5/20/16,,Goss' wilt,,
16GB1260,16GB,SPM 08:82382,,,IBMRI MO164,CFAR600,IBMRI MO164,21,63,18,1,20,5/20/16,,Goss' wilt,,
16GB1259,16GB,SPM 08:82379,,,IBMRI MO308,CFAR600,IBMRI MO308,21,64,18,1,20,5/20/16,,Goss' wilt,,
16GB1258,16GB,SPM 08:82348,,,IBMRI MO024,CFAR600,IBMRI MO024,21,65,18,1,20,5/20/16,,Goss' wilt,,
16GB1257,16GB,SPM 08:82318,,,IBMRI MO055,CFAR600,IBMRI MO055,21,66,18,1,20,5/20/16,,Goss' wilt,,
16GB1256,16GB,SPM 08:80649,,,IBMRI MO240,CFAR600,IBMRI MO240,21,67,18,1,20,5/20/16,,Goss' wilt,,
16GB1255,16GB,SPM 08:83000,,,IBMRI MO021,CFAR600,IBMRI MO021,21,68,17,1,20,5/20/16,,Goss' wilt,,
16GB1254,16GB,SPM 08:80662,,,IBMRI MO052,CFAR600,IBMRI MO052,21,69,17,1,20,5/20/16,,Goss' wilt,,
16GB1253,16GB,SPM 04:1906-06,,,IBMRI MO120,CFAR600,IBMRI MO120,21,70,17,1,20,5/20/16,,Goss' wilt,,
16GB1252,16GB,SPM 08:82359,,,IBMRI MO143,CFAR600,IBMRI MO143,21,71,17,1,20,5/20/16,,Goss' wilt,,
16GB1251,16GB,SPM 08:82401,,,IBMRI MO071,CFAR600,IBMRI MO071,21,72,17,1,20,5/20/16,,Goss' wilt,,
16GB1250,16GB,SPM 08:80681,,,IBMRI MO153,CFAR600,IBMRI MO153,21,73,17,1,20,5/20/16,,Goss' wilt,,
16GB1249,16GB,SPM 08:82310,,,IBMRI MO364,CFAR600,IBMRI MO364,21,74,17,1,20,5/20/16,,Goss' wilt,,
16GB2021,16GB,SPM 08:80733,,,IBMRI MO318,CFAR600,IBMRI MO318,22,3,22,2,20,5/20/16,,Goss' wilt,,
16GB2022,16GB,SPM 08:82350,,,IBMRI MO233,CFAR600,IBMRI MO233,22,4,22,2,20,5/20/16,,Goss' wilt,,
16GB2023,16GB,SPM 08:82271,,,IBMRI MO096,CFAR600,IBMRI MO096,22,5,22,2,20,5/20/16,,Goss' wilt,,
16GB2024,16GB,SPM 08:82411,,,IBMRI MO075,CFAR600,IBMRI MO075,22,6,22,2,20,5/20/16,,Goss' wilt,,
16GB2025,16GB,SPM 08:80732,,,IBMRI MO079,CFAR600,IBMRI MO079,22,7,22,2,20,5/20/16,,Goss' wilt,,
16GB2026,16GB,SPM 08:82322,,,IBMRI MO232,CFAR600,IBMRI MO232,22,8,22,2,20,5/20/16,,Goss' wilt,,
16GB2027,16GB,SPM 13:131404,,,IBMRI MO047,CFAR600,IBMRI MO047,22,9,22,2,20,5/20/16,,Goss' wilt,,
16GB2028,16GB,SPM 08:82273,,,IBMRI MO266,CFAR600,IBMRI MO266,22,10,22,2,20,5/20/16,,Goss' wilt,,
16GB2029,16GB,SPM 08:83023,,,IBMRI MO182,CFAR600,IBMRI MO182,22,11,22,2,20,5/20/16,,Goss' wilt,,
16GB2030,16GB,SPM 08:80678,,,IBMRI MO181,CFAR600,IBMRI MO181,22,12,22,2,20,5/20/16,,Goss' wilt,,
16GB2031,16GB,SPM 08:82329,,,IBMRI MO058,CFAR600,IBMRI MO058,22,13,23,2,20,5/20/16,,Goss' wilt,,
16GB2032,16GB,SPM 08:82370,,,IBMRI MO082,CFAR600,IBMRI MO082,22,14,23,2,20,5/20/16,,Goss' wilt,,
16GB2033,16GB,SPM 08:82332,,,IBMRI MO198,CFAR600,IBMRI MO198,22,15,23,2,20,5/20/16,,Goss' wilt,,
16GB2034,16GB,SPM 13:131390 X 131390,,,IBMRI MO278,CFAR600,IBMRI MO278,22,16,23,2,20,5/20/16,,Goss' wilt,,
16GB2035,16GB,SPM 08:82290,,,IBMRI MO322,CFAR600,IBMRI MO322,22,17,23,2,20,5/20/16,,Goss' wilt,,
16GB2036,16GB,SPM 08: 80708,,,IBMRI MO354,CFAR600,IBMRI MO354,22,18,23,2,20,5/20/16,,Goss' wilt,,
16GB2037,16GB,SPM 08:83003,,,IBMRI MO295,CFAR600,IBMRI MO295,22,19,23,2,20,5/20/16,,Goss' wilt,,
16GB2038,16GB,SPM 08:82264,,,IBMRI MO219,CFAR600,IBMRI MO219,22,20,23,2,20,5/20/16,,Goss' wilt,,
16GB2039,16GB,SPM 08:82330,,,IBMRI MO118,CFAR600,IBMRI MO118,22,21,23,2,20,5/20/16,,Goss' wilt,,
16GB2040,16GB,SPM 08:82403,,,IBMRI MO176,CFAR600,IBMRI MO176,22,22,23,2,20,5/20/16,,Goss' wilt,,
16GB2041,16GB,SPM 05:756,,,IBMRI MO059,CFAR600,IBMRI MO059,22,23,23,2,20,5/20/16,,Goss' wilt,,
16GB2042,16GB,SPM 08:82414,,,IBMRI MO201,CFAR600,IBMRI MO201,22,24,23,2,20,5/20/16,,Goss' wilt,,
16GB2043,16GB,SPM 08:80648,,,IBMRI MO229,CFAR600,IBMRI MO229,22,25,23,2,20,5/20/16,,Goss' wilt,,
16GB2044,16GB,SPM 08: 82979,,,IBMRI MO351,CFAR600,IBMRI MO351,22,26,23,2,20,5/20/16,,Goss' wilt,,
16GB2045,16GB,SPM 12:3009 XSELF,,,IBMRI MO128,CFAR600,IBMRI MO128,22,27,23,2,20,5/20/16,,Goss' wilt,,
16GB2046,16GB,SPM 08:82378,,,IBMRI MO342,CFAR600,IBMRI MO342,22,28,24,2,20,5/20/16,,Goss' wilt,,
16GB2047,16GB,SPM 08:82353,,,IBMRI MO125,CFAR600,IBMRI MO125,22,29,24,2,20,5/20/16,,Goss' wilt,,
16GB2048,16GB,011:1004x1003-bulk,,,Mo17xB73,CFAR600,Mo17xB73,22,30,24,2,20,5/20/16,,Goss' wilt,,
16GB2049,16GB,SPM 08:82409,,,IBMRI MO063,CFAR600,IBMRI MO063,22,31,24,2,20,5/20/16,,Goss' wilt,,
16GB2050,16GB,SPM 08:83028,,,IBMRI MO088,CFAR600,IBMRI MO088,22,32,24,2,20,5/20/16,,Goss' wilt,,
16GB2051,16GB,SPM 08:80689,,,IBMRI MO156,CFAR600,IBMRI MO156,22,33,24,2,20,5/20/16,,Goss' wilt,,
16GB2052,16GB,SPM 08:80696,,,IBMRI MO171,CFAR600,IBMRI MO171,22,34,24,2,20,5/20/16,,Goss' wilt,,
16GB2053,16GB,SPM 04:1660-01,,,IBMRI MO212,CFAR600,IBMRI MO212,22,35,24,2,20,5/20/16,,Goss' wilt,,
16GB2054,16GB,SPM 08:82975,,,IBMRI MO313,CFAR600,IBMRI MO313,22,36,24,2,20,5/20/16,,Goss' wilt,,
16GB2055,16GB,SPM 08:80681,,,IBMRI MO153,CFAR600,IBMRI MO153,22,37,24,2,20,5/20/16,,Goss' wilt,,
16GB2056,16GB,SPM 08:82314,,,IBMRI MO116,CFAR600,IBMRI MO116,22,38,24,2,20,5/20/16,,Goss' wilt,,
16GB2057,16GB,SPM 05:752,,,IBMRI MO035,CFAR600,IBMRI MO035,22,39,24,2,20,5/20/16,,Goss' wilt,,
16GB2058,16GB,SPM 08:80702,,,IBMRI MO043,CFAR600,IBMRI MO043,22,40,24,2,20,5/20/16,,Goss' wilt,,
16GB2059,16GB,SPM 08:82338,,,IBMRI MO302,CFAR600,IBMRI MO302,22,41,24,2,20,5/20/16,,Goss' wilt,,
16GB2060,16GB,SPM 08:82328,,,IBMRI MO061,CFAR600,IBMRI MO061,22,42,24,2,20,5/20/16,,Goss' wilt,,
16GB2061,16GB,SPM04:1757,,,IBMRI MO173,CFAR600,IBMRI MO173,22,43,25,2,20,5/20/16,,Goss' wilt,,
16GB2062,16GB,SPM 08:82363,,,IBMRI MO216,CFAR600,IBMRI MO216,22,44,25,2,20,5/20/16,,Goss' wilt,,
16GB2063,16GB,SPM 08:82429,,,IBMRI MO346,CFAR600,IBMRI MO346,22,45,25,2,20,5/20/16,,Goss' wilt,,
16GB2064,16GB,SPM 08:82321,,,IBMRI MO379,CFAR600,IBMRI MO379,22,46,25,2,20,5/20/16,,Goss' wilt,,
16GB2065,16GB,SPM 08:82349,,,IBMRI MO250,CFAR600,IBMRI MO250,22,47,25,2,20,5/20/16,,Goss' wilt,,
16GB2066,16GB,SPM 08:82323,,,IBMRI MO241,CFAR600,IBMRI MO241,22,48,25,2,20,5/20/16,,Goss' wilt,,
16GB2067,16GB,SPM 08:82369,,,IBMRI MO287,CFAR600,IBMRI MO287,22,49,25,2,20,5/20/16,,Goss' wilt,,
16GB2068,16GB,SPM 08:83560,,,IBMRI MO025 X IBMRI MO025,CFAR600,IBMRI MO025 X IBMRI MO025,22,50,25,2,20,5/20/16,,Goss' wilt,,
16GB2069,16GB,SPM 08:82401,,,IBMRI MO071,CFAR600,IBMRI MO071,22,51,25,2,20,5/20/16,,Goss' wilt,,
16GB2070,16GB,SPM 08:82396,,,IBMRI MO187,CFAR600,IBMRI MO187,22,52,25,2,20,5/20/16,,Goss' wilt,,
16GB2071,16GB,SPM 08:82348,,,IBMRI MO024,CFAR600,IBMRI MO024,22,53,25,2,20,5/20/16,,Goss' wilt,,
16GB2072,16GB,SPM 08:80650,,,IBMRI MO154,CFAR600,IBMRI MO154,22,54,25,2,20,5/20/16,,Goss' wilt,,
16GB2073,16GB,SPM 08:82404,,,IBMRI MO150,CFAR600,IBMRI MO150,22,55,25,2,20,5/20/16,,Goss' wilt,,
16GB2074,16GB,SPM 04:1625,,,IBMRI MO180,CFAR600,IBMRI MO180,22,56,25,2,20,5/20/16,,Goss' wilt,,
16GB2075,16GB,SPM 08:82344,,,IBMRI MO301,CFAR600,IBMRI MO301,22,57,25,2,20,5/20/16,,Goss' wilt,,
16GB2076,16GB,SPM 08:82342,,,IBMRI MO321,CFAR600,IBMRI MO321,22,58,26,2,20,5/20/16,,Goss' wilt,,
16GB2077,16GB,SPM 05:777,,,IBMRI MO036,CFAR600,IBMRI MO036,22,59,26,2,20,5/20/16,,Goss' wilt,,
16GB2078,16GB,SPM 08:82380,,,IBMRI MO046,CFAR600,IBMRI MO046,22,60,26,2,20,5/20/16,,Goss' wilt,,
16GB2079,16GB,SPM 08:83567,,,IBMRI MO034 X IBMRI MO034,CFAR600,IBMRI MO034 X IBMRI MO034,22,61,26,2,20,5/20/16,,Goss' wilt,,
