1,1,70,1,No Collection,No Collection,No Collection
605,5536,72,1,NULL,Field Harvest,No comments
606,5537,72,1,NULL,Field Harvest,No comments
607,5538,72,1,NULL,Field Harvest,No comments
608,5539,72,1,NULL,Field Harvest,No comments
609,5540,72,1,NULL,Field Harvest,No comments
610,5541,72,1,NULL,Field Harvest,No comments
611,5542,72,1,NULL,Field Harvest,No comments
612,5543,72,1,NULL,Field Harvest,No comments
613,5544,72,1,NULL,Field Harvest,No comments
614,5545,72,1,NULL,Field Harvest,No comments
615,5546,72,1,NULL,Field Harvest,No comments
616,5547,72,1,NULL,Field Harvest,No comments
617,5548,72,1,NULL,Field Harvest,No comments
618,5549,72,1,NULL,Field Harvest,No comments
619,5550,72,1,NULL,Field Harvest,No comments
620,5551,72,1,NULL,Field Harvest,No comments
621,5552,72,1,NULL,Field Harvest,No comments
622,5553,72,1,NULL,Field Harvest,No comments
623,5554,72,1,NULL,Field Harvest,No comments
624,5555,72,1,NULL,Field Harvest,No comments
625,5556,72,1,NULL,Field Harvest,No comments
626,5557,72,1,NULL,Field Harvest,No comments
627,5558,72,1,NULL,Field Harvest,No comments
628,5559,72,1,NULL,Field Harvest,No comments
629,5560,72,1,NULL,Field Harvest,No comments
630,5561,72,1,NULL,Field Harvest,No comments
631,5562,72,1,NULL,Field Harvest,No comments
632,5563,72,1,NULL,Field Harvest,No comments
633,5564,72,1,NULL,Field Harvest,No comments
634,5565,72,1,NULL,Field Harvest,No comments
635,5566,72,1,NULL,Field Harvest,No comments
636,5567,72,1,NULL,Field Harvest,No comments
637,5568,72,1,NULL,Field Harvest,No comments
638,5569,72,1,NULL,Field Harvest,No comments
639,5570,72,1,NULL,Field Harvest,No comments
640,5571,72,1,NULL,Field Harvest,No comments
641,5572,72,1,NULL,Field Harvest,No comments
642,5597,12,1,NULL,Field Harvest,No comments
643,5598,12,1,NULL,Field Harvest,No comments
644,5601,12,1,NULL,Field Harvest,No comments
645,5602,12,1,NULL,Field Harvest,No comments
646,9932,72,1,NULL,Field Harvest,No comments
647,9933,72,1,NULL,Field Harvest,No comments
648,9934,72,1,NULL,Field Harvest,No comments
649,9935,72,1,NULL,Field Harvest,No comments
650,9936,72,1,NULL,Field Harvest,No comments
651,9937,72,1,NULL,Field Harvest,No comments
652,9938,72,1,NULL,Field Harvest,No comments
653,9939,72,1,NULL,Field Harvest,No comments
654,9940,72,1,NULL,Field Harvest,No comments
655,9941,72,1,NULL,Field Harvest,No comments
656,9942,72,1,NULL,Field Harvest,No comments
657,9943,72,1,NULL,Field Harvest,No comments
658,9944,72,1,NULL,Field Harvest,No comments
659,9945,72,1,NULL,Field Harvest,No comments
660,9946,72,1,NULL,Field Harvest,No comments
661,9947,72,1,NULL,Field Harvest,No comments
662,9948,72,1,NULL,Field Harvest,No comments
663,9949,72,1,NULL,Field Harvest,No comments
664,10137,3,1,NULL,Field Harvest,No comments
665,10138,3,1,NULL,Field Harvest,No comments
666,10139,3,1,NULL,Field Harvest,No comments
667,10140,3,1,NULL,Field Harvest,No comments
668,10141,3,1,NULL,Field Harvest,No comments
669,10142,3,1,NULL,Field Harvest,No comments
670,10143,3,1,NULL,Field Harvest,No comments
671,10145,3,1,NULL,Field Harvest,No comments
672,10146,3,1,NULL,Field Harvest,No comments
673,10147,3,1,NULL,Field Harvest,No comments
674,10148,3,1,NULL,Field Harvest,No comments
675,10149,3,1,NULL,Field Harvest,No comments
676,10150,3,1,NULL,Field Harvest,No comments
677,10151,3,1,NULL,Field Harvest,No comments
678,10152,3,1,NULL,Field Harvest,No comments
679,10153,3,1,NULL,Field Harvest,No comments
680,10154,3,1,NULL,Field Harvest,No comments
681,10155,3,1,NULL,Field Harvest,No comments
682,10156,3,1,NULL,Field Harvest,No comments
683,10157,3,1,NULL,Field Harvest,No comments
684,10158,3,1,NULL,Field Harvest,No comments
685,10159,3,1,NULL,Field Harvest,No comments
686,10160,3,1,NULL,Field Harvest,No comments
687,10161,3,1,NULL,Field Harvest,No comments
688,10162,3,1,NULL,Field Harvest,No comments
689,10165,3,1,NULL,Field Harvest,No comments
690,10166,3,1,NULL,Field Harvest,No comments
691,10167,3,1,NULL,Field Harvest,No comments
692,10168,3,1,NULL,Field Harvest,No comments
693,10169,3,1,NULL,Field Harvest,No comments
694,10170,3,1,NULL,Field Harvest,No comments
695,10171,3,1,NULL,Field Harvest,No comments
696,10172,3,1,NULL,Field Harvest,No comments
697,10173,3,1,NULL,Field Harvest,No comments
698,10174,3,1,NULL,Field Harvest,No comments
699,10175,3,1,NULL,Field Harvest,No comments
700,10176,3,1,NULL,Field Harvest,No comments
701,10177,3,1,NULL,Field Harvest,No comments
702,10178,3,1,NULL,Field Harvest,No comments
703,10179,3,1,NULL,Field Harvest,No comments
704,10180,3,1,NULL,Field Harvest,No comments
705,10183,3,1,NULL,Field Harvest,No comments
706,10184,3,1,NULL,Field Harvest,No comments
707,10185,3,1,NULL,Field Harvest,No comments
708,10186,3,1,NULL,Field Harvest,No comments
709,10187,3,1,NULL,Field Harvest,No comments
710,10188,3,1,NULL,Field Harvest,No comments
711,10189,3,1,NULL,Field Harvest,No comments
712,10190,3,1,NULL,Field Harvest,No comments
713,10191,3,1,NULL,Field Harvest,No comments
714,10192,3,1,NULL,Field Harvest,No comments
715,10193,3,1,NULL,Field Harvest,No comments
716,10194,3,1,NULL,Field Harvest,No comments
717,10195,3,1,NULL,Field Harvest,No comments
718,10196,3,1,NULL,Field Harvest,No comments
719,10197,3,1,NULL,Field Harvest,No comments
720,10198,3,1,NULL,Field Harvest,No comments
721,10201,3,1,NULL,Field Harvest,No comments
722,10202,3,1,NULL,Field Harvest,No comments
723,10203,3,1,NULL,Field Harvest,No comments
724,10204,3,1,NULL,Field Harvest,No comments
725,10205,3,1,NULL,Field Harvest,No comments
726,10206,3,1,NULL,Field Harvest,No comments
727,10207,3,1,NULL,Field Harvest,No comments
728,10208,3,1,NULL,Field Harvest,No comments
729,10209,3,1,NULL,Field Harvest,No comments
730,10210,3,1,NULL,Field Harvest,No comments
731,10211,3,1,NULL,Field Harvest,No comments
732,10212,3,1,NULL,Field Harvest,No comments
733,10213,3,1,NULL,Field Harvest,No comments
734,10214,3,1,NULL,Field Harvest,No comments
735,10215,3,1,NULL,Field Harvest,No comments
736,10216,3,1,NULL,Field Harvest,No comments
737,10219,3,1,NULL,Field Harvest,No comments
738,10220,3,1,NULL,Field Harvest,No comments
739,10221,3,1,NULL,Field Harvest,No comments
740,10222,3,1,NULL,Field Harvest,No comments
741,10223,3,1,NULL,Field Harvest,No comments
742,10224,3,1,NULL,Field Harvest,No comments
743,10225,3,1,NULL,Field Harvest,No comments
744,10226,3,1,NULL,Field Harvest,No comments
745,10227,3,1,NULL,Field Harvest,No comments
746,10228,3,1,NULL,Field Harvest,No comments
747,10229,3,1,NULL,Field Harvest,No comments
748,10230,3,1,NULL,Field Harvest,No comments
749,10231,3,1,NULL,Field Harvest,No comments
750,10232,3,1,NULL,Field Harvest,No comments
751,10233,3,1,NULL,Field Harvest,No comments
752,10234,3,1,NULL,Field Harvest,No comments
753,10237,3,1,NULL,Field Harvest,No comments
754,10238,3,1,NULL,Field Harvest,No comments
755,10239,3,1,NULL,Field Harvest,No comments
756,10240,3,1,NULL,Field Harvest,No comments
757,10241,3,1,NULL,Field Harvest,No comments
758,10242,3,1,NULL,Field Harvest,No comments
759,10243,3,1,NULL,Field Harvest,No comments
760,10244,3,1,NULL,Field Harvest,No comments
761,10245,3,1,NULL,Field Harvest,No comments
762,10246,3,1,NULL,Field Harvest,No comments
763,10247,3,1,NULL,Field Harvest,No comments
764,10248,3,1,NULL,Field Harvest,No comments
765,10249,3,1,NULL,Field Harvest,No comments
766,10250,3,1,NULL,Field Harvest,No comments
767,10251,3,1,NULL,Field Harvest,No comments
768,10252,3,1,NULL,Field Harvest,No comments
769,10255,3,1,NULL,Field Harvest,No comments
770,10256,3,1,NULL,Field Harvest,No comments
771,10257,3,1,NULL,Field Harvest,No comments
772,10258,3,1,NULL,Field Harvest,No comments
773,10259,3,1,NULL,Field Harvest,No comments
774,10260,3,1,NULL,Field Harvest,No comments
775,10261,3,1,NULL,Field Harvest,No comments
776,10262,3,1,NULL,Field Harvest,No comments
777,10263,3,1,NULL,Field Harvest,No comments
778,10264,3,1,NULL,Field Harvest,No comments
779,10265,3,1,NULL,Field Harvest,No comments
780,10266,3,1,NULL,Field Harvest,No comments
781,10267,3,1,NULL,Field Harvest,No comments
782,10268,3,1,NULL,Field Harvest,No comments
783,10271,3,1,NULL,Field Harvest,No comments
784,10272,3,1,NULL,Field Harvest,No comments
785,10273,3,1,NULL,Field Harvest,No comments
786,10274,3,1,NULL,Field Harvest,No comments
787,10275,3,1,NULL,Field Harvest,No comments
788,10276,3,1,NULL,Field Harvest,No comments
789,10277,3,1,NULL,Field Harvest,No comments
790,10278,3,1,NULL,Field Harvest,No comments
791,10279,3,1,NULL,Field Harvest,No comments
792,10280,3,1,NULL,Field Harvest,No comments
793,10281,3,1,NULL,Field Harvest,No comments
794,10282,3,1,NULL,Field Harvest,No comments
795,10283,3,1,NULL,Field Harvest,No comments
796,10284,3,1,NULL,Field Harvest,No comments
797,10285,3,1,NULL,Field Harvest,No comments
798,10286,3,1,NULL,Field Harvest,No comments
799,10287,3,1,NULL,Field Harvest,No comments
800,10288,3,1,NULL,Field Harvest,No comments
801,10289,3,1,NULL,Field Harvest,No comments
802,10290,3,1,NULL,Field Harvest,No comments
803,10291,3,1,NULL,Field Harvest,No comments
804,10292,3,1,NULL,Field Harvest,No comments
805,10293,3,1,NULL,Field Harvest,No comments
806,10294,3,1,NULL,Field Harvest,No comments
807,10295,3,1,NULL,Field Harvest,No comments
808,10296,3,1,NULL,Field Harvest,No comments
809,10297,3,1,NULL,Field Harvest,No comments
810,10298,3,1,NULL,Field Harvest,No comments
811,10299,3,1,NULL,Field Harvest,No comments
812,10300,3,1,NULL,Field Harvest,No comments
813,10301,3,1,NULL,Field Harvest,No comments
814,10302,3,1,NULL,Field Harvest,No comments
815,10303,3,1,NULL,Field Harvest,No comments
816,10304,3,1,NULL,Field Harvest,No comments
817,10305,3,1,NULL,Field Harvest,No comments
818,10306,3,1,NULL,Field Harvest,No comments
819,10307,3,1,NULL,Field Harvest,No comments
820,10308,3,1,NULL,Field Harvest,No comments
821,10309,3,1,NULL,Field Harvest,No comments
822,10310,3,1,NULL,Field Harvest,No comments
823,10311,3,1,NULL,Field Harvest,No comments
824,10312,3,1,NULL,Field Harvest,No comments
825,10313,3,1,NULL,Field Harvest,No comments
826,10314,3,1,NULL,Field Harvest,No comments
827,10315,3,1,NULL,Field Harvest,No comments
828,10316,3,1,NULL,Field Harvest,No comments
829,10317,3,1,NULL,Field Harvest,No comments
830,10318,3,1,NULL,Field Harvest,No comments
831,10319,3,1,NULL,Field Harvest,No comments
832,10320,3,1,NULL,Field Harvest,No comments
833,10321,3,1,NULL,Field Harvest,No comments
834,10322,3,1,NULL,Field Harvest,No comments
835,10323,3,1,NULL,Field Harvest,No comments
836,10324,3,1,NULL,Field Harvest,No comments
837,10325,3,1,NULL,Field Harvest,No comments
838,10326,3,1,NULL,Field Harvest,No comments
839,10327,3,1,NULL,Field Harvest,No comments
840,10328,3,1,NULL,Field Harvest,No comments
841,10329,3,1,NULL,Field Harvest,No comments
842,10330,3,1,NULL,Field Harvest,No comments
843,10331,3,1,NULL,Field Harvest,No comments
844,10332,3,1,NULL,Field Harvest,No comments
845,10333,3,1,NULL,Field Harvest,No comments
846,10334,3,1,NULL,Field Harvest,No comments
847,10335,3,1,NULL,Field Harvest,No comments
848,10336,3,1,NULL,Field Harvest,No comments
849,10337,3,1,NULL,Field Harvest,No comments
850,10338,3,1,NULL,Field Harvest,No comments
851,10339,3,1,NULL,Field Harvest,No comments
852,10340,3,1,NULL,Field Harvest,No comments
853,10341,3,1,NULL,Field Harvest,No comments
854,10342,3,1,NULL,Field Harvest,No comments
855,10343,3,1,NULL,Field Harvest,No comments
856,10344,3,1,NULL,Field Harvest,No comments
857,10345,3,1,NULL,Field Harvest,No comments
858,10346,3,1,NULL,Field Harvest,No comments
859,10347,3,1,NULL,Field Harvest,No comments
860,10348,3,1,NULL,Field Harvest,No comments
861,10349,3,1,NULL,Field Harvest,No comments
862,10350,3,1,NULL,Field Harvest,No comments
863,10351,3,1,NULL,Field Harvest,No comments
864,10352,3,1,NULL,Field Harvest,No comments
865,10353,3,1,NULL,Field Harvest,No comments
866,10354,3,1,NULL,Field Harvest,No comments
867,10355,3,1,NULL,Field Harvest,No comments
868,10356,3,1,NULL,Field Harvest,No comments
869,10357,3,1,NULL,Field Harvest,No comments
870,10358,3,1,NULL,Field Harvest,No comments
871,10359,3,1,NULL,Field Harvest,No comments
872,10360,3,1,NULL,Field Harvest,No comments
873,10361,3,1,NULL,Field Harvest,No comments
874,10362,3,1,NULL,Field Harvest,No comments
875,10363,3,1,NULL,Field Harvest,No comments
876,10364,3,1,NULL,Field Harvest,No comments
877,10365,3,1,NULL,Field Harvest,No comments
878,10366,3,1,NULL,Field Harvest,No comments
879,10367,3,1,NULL,Field Harvest,No comments
880,10368,3,1,NULL,Field Harvest,No comments
881,10369,3,1,NULL,Field Harvest,No comments
882,10370,3,1,NULL,Field Harvest,No comments
883,10371,3,1,NULL,Field Harvest,No comments
884,10372,3,1,NULL,Field Harvest,No comments
885,10373,3,1,NULL,Field Harvest,No comments
886,10374,3,1,NULL,Field Harvest,No comments
887,10375,3,1,NULL,Field Harvest,No comments
888,10376,3,1,NULL,Field Harvest,No comments
889,10377,3,1,NULL,Field Harvest,No comments
890,10378,3,1,NULL,Field Harvest,No comments
891,10379,3,1,NULL,Field Harvest,No comments
892,10380,3,1,NULL,Field Harvest,No comments
893,10381,3,1,NULL,Field Harvest,No comments
894,10382,3,1,NULL,Field Harvest,No comments
895,10383,3,1,NULL,Field Harvest,No comments
896,10384,3,1,NULL,Field Harvest,No comments
897,10385,3,1,NULL,Field Harvest,No comments
898,10386,3,1,NULL,Field Harvest,No comments
899,10387,3,1,NULL,Field Harvest,No comments
900,10388,3,1,NULL,Field Harvest,No comments
901,10389,3,1,NULL,Field Harvest,No comments
902,10390,3,1,NULL,Field Harvest,No comments
903,10391,3,1,NULL,Field Harvest,No comments
904,10392,3,1,NULL,Field Harvest,No comments
905,10393,3,1,NULL,Field Harvest,No comments
906,10394,3,1,NULL,Field Harvest,No comments
907,10395,3,1,NULL,Field Harvest,No comments
908,10396,3,1,NULL,Field Harvest,No comments
909,10397,3,1,NULL,Field Harvest,No comments
910,10398,3,1,NULL,Field Harvest,No comments
911,10399,3,1,NULL,Field Harvest,No comments
912,10400,3,1,NULL,Field Harvest,No comments
913,10401,3,1,NULL,Field Harvest,No comments
914,10402,3,1,NULL,Field Harvest,No comments
915,10403,3,1,NULL,Field Harvest,No comments
916,10404,3,1,NULL,Field Harvest,No comments
917,10405,3,1,NULL,Field Harvest,No comments
918,10406,3,1,NULL,Field Harvest,No comments
919,10407,3,1,NULL,Field Harvest,No comments
920,10408,3,1,NULL,Field Harvest,No comments
921,10409,3,1,NULL,Field Harvest,No comments
922,10410,3,1,NULL,Field Harvest,No comments
923,10411,3,1,NULL,Field Harvest,No comments
924,10412,3,1,NULL,Field Harvest,No comments
925,10413,3,1,NULL,Field Harvest,No comments
926,10414,3,1,NULL,Field Harvest,No comments
927,10415,3,1,NULL,Field Harvest,No comments
928,10416,3,1,NULL,Field Harvest,No comments
929,10417,3,1,NULL,Field Harvest,No comments
930,10418,3,1,NULL,Field Harvest,No comments
931,10419,3,1,NULL,Field Harvest,No comments
932,10420,3,1,NULL,Field Harvest,No comments
933,10421,3,1,NULL,Field Harvest,No comments
934,10422,3,1,NULL,Field Harvest,No comments
935,10423,3,1,NULL,Field Harvest,No comments
936,10424,3,1,NULL,Field Harvest,No comments
937,10425,3,1,NULL,Field Harvest,No comments
938,10426,3,1,NULL,Field Harvest,No comments
939,10427,3,1,NULL,Field Harvest,No comments
940,10428,3,1,NULL,Field Harvest,No comments
941,10429,3,1,NULL,Field Harvest,No comments
942,10430,3,1,NULL,Field Harvest,No comments
943,10431,3,1,NULL,Field Harvest,No comments
944,10432,3,1,NULL,Field Harvest,No comments
945,10433,3,1,NULL,Field Harvest,No comments
946,10434,3,1,NULL,Field Harvest,No comments
947,10435,3,1,NULL,Field Harvest,No comments
948,10436,3,1,NULL,Field Harvest,No comments
949,10437,3,1,NULL,Field Harvest,No comments
950,10438,3,1,NULL,Field Harvest,No comments
951,10439,3,1,NULL,Field Harvest,No comments
952,10440,3,1,NULL,Field Harvest,No comments
953,10441,3,1,NULL,Field Harvest,No comments
954,10442,3,1,NULL,Field Harvest,No comments
955,10443,3,1,NULL,Field Harvest,No comments
956,10444,3,1,NULL,Field Harvest,No comments
957,10445,3,1,NULL,Field Harvest,No comments
958,10446,3,1,NULL,Field Harvest,No comments
959,10447,3,1,NULL,Field Harvest,No comments
960,10448,3,1,NULL,Field Harvest,No comments
961,10449,3,1,NULL,Field Harvest,No comments
962,10450,3,1,NULL,Field Harvest,No comments
963,10451,3,1,NULL,Field Harvest,No comments
964,10452,3,1,NULL,Field Harvest,No comments
965,10453,3,1,NULL,Field Harvest,No comments
966,10454,3,1,NULL,Field Harvest,No comments
967,10455,3,1,NULL,Field Harvest,No comments
968,10456,3,1,NULL,Field Harvest,No comments
969,10457,3,1,NULL,Field Harvest,No comments
970,10458,3,1,NULL,Field Harvest,No comments
971,10459,3,1,NULL,Field Harvest,No comments
972,10460,3,1,NULL,Field Harvest,No comments
973,10461,3,1,NULL,Field Harvest,No comments
974,10462,3,1,NULL,Field Harvest,No comments
975,10463,3,1,NULL,Field Harvest,No comments
976,10464,3,1,NULL,Field Harvest,No comments
977,10465,3,1,NULL,Field Harvest,No comments
978,10466,3,1,NULL,Field Harvest,No comments
979,10467,3,1,NULL,Field Harvest,No comments
980,10468,3,1,NULL,Field Harvest,No comments
981,10469,3,1,NULL,Field Harvest,No comments
982,10470,3,1,NULL,Field Harvest,No comments
983,10471,3,1,NULL,Field Harvest,No comments
984,10472,3,1,NULL,Field Harvest,No comments
985,10473,3,1,NULL,Field Harvest,No comments
986,10474,3,1,NULL,Field Harvest,No comments
987,10475,3,1,NULL,Field Harvest,No comments
988,10476,3,1,NULL,Field Harvest,No comments
989,10477,3,1,NULL,Field Harvest,No comments
990,10478,3,1,NULL,Field Harvest,No comments
991,10479,3,1,NULL,Field Harvest,No comments
992,10480,3,1,NULL,Field Harvest,No comments
993,10481,3,1,NULL,Field Harvest,No comments
994,10482,3,1,NULL,Field Harvest,No comments
995,10483,3,1,NULL,Field Harvest,No comments
996,10484,3,1,NULL,Field Harvest,No comments
997,10485,3,1,NULL,Field Harvest,No comments
998,10486,3,1,NULL,Field Harvest,No comments
999,10487,3,1,NULL,Field Harvest,No comments
1000,10488,3,1,NULL,Field Harvest,No comments
1001,10489,3,1,NULL,Field Harvest,No comments
1002,10490,3,1,NULL,Field Harvest,No comments
1003,10491,3,1,NULL,Field Harvest,No comments
1004,10492,3,1,NULL,Field Harvest,No comments
1005,10493,3,1,NULL,Field Harvest,No comments
1006,10494,3,1,NULL,Field Harvest,No comments
1007,10495,3,1,NULL,Field Harvest,No comments
1008,10496,3,1,NULL,Field Harvest,No comments
1009,10497,3,1,NULL,Field Harvest,No comments
1010,10498,3,1,NULL,Field Harvest,No comments
1011,10499,3,1,NULL,Field Harvest,No comments
1012,10500,3,1,NULL,Field Harvest,No comments
1013,10501,3,1,NULL,Field Harvest,No comments
1014,10502,3,1,NULL,Field Harvest,No comments
1015,10503,3,1,NULL,Field Harvest,No comments
1016,10504,3,1,NULL,Field Harvest,No comments
1017,10505,3,1,NULL,Field Harvest,No comments
1018,10506,3,1,NULL,Field Harvest,No comments
1019,10507,3,1,NULL,Field Harvest,No comments
